id	Case_no	Accession	Host	Sample_type	Preferred_date	Date_source	Barangay	Municipality	Municipality_std	Province	Province_std	Region	Region_std	Latitude	Longitude	Source	Author	Pubmed	Genome_coverage	Host_scientific	Host_common	Host_type	Major_Island	seq_name	phylogenetic_clade	decimal_date
Z-07-07__08-Jan-2007	NA	NA	Canis familiaris	NA	39090	date_collected	Molino 6	General Trias	Cavite-General Trias	Cavite	Cavite	Calabarzon	Region IV-A (Calabarzon)	14.3296662	120.899907	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-07-07	AL_Asian_SEA4	2007.01918
Z-07-351__25-Oct-2007	NA	NA	Canis familiaris	NA	39380	date_collected	-	Taguig	Metropolitan Manila-Taguig	Metropolitan Manila	Metropolitan Manila	National Capital Region (NCR)	National Capital Region (NCR)	14.514697	121.066052	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-07-351	AL_Asian_SEA4	2007.8137
Z-07-366__12-Nov-2007	NA	NA	Canis familiaris	NA	39398	date_collected	Wawa	Lipa City	Batangas-Lipa City	Batangas	Batangas	Calabarzon	Region IV-A (Calabarzon)	13.9408658	121.174686	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-07-366	AL_Asian_SEA4	2007.86301
Z-07-38__02-May-2007	NA	NA	Canis familiaris	NA	39204	date_collected	Timbol	Bacoor	Cavite-Bacoor	Cavite	Cavite	Calabarzon	Region IV-A (Calabarzon)	14.4161439	120.970473	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-07-38	AL_Asian_SEA4	2007.33151
Z-07-387__07-Dec-2007	NA	NA	Canis familiaris	NA	39423	date_collected	Bagong Liing	San Antonio	Quezon-San Antonio	Quezon	Quezon	Calabarzon	Region IV-A (Calabarzon)	13.8998514	121.298023	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-07-387	AL_Asian_SEA4	2007.93151
Z-07-398__19-Dec-2007	NA	NA	Canis familiaris	NA	39435	date_collected	Paciano Rizal	Calamba City	Laguna-Calamba City	Laguna	Laguna	Calabarzon	Region IV-A (Calabarzon)	14.1886228	121.124206	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-07-398	AL_Asian_SEA4	2007.96438
Z-07-403__22-Dec-2007	NA	NA	Canis familiaris	NA	39438	date_collected	Sampagutia Exit	Lucena	Quezon-Real	Quezon	Quezon	Calabarzon	Region IV-A (Calabarzon)	13.9383475	121.615359	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-07-403	AL_Asian_SEA4	2007.9726
Z-07-407__26-Dec-2007	NA	NA	Canis familiaris	NA	39442	date_collected	Southland Talon 1	Las Piñas	Metropolitan Manila-Las Piñas	Metropolitan Manila	Metropolitan Manila	National Capital Region (NCR)	National Capital Region (NCR)	14.4423825	120.994088	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-07-407	AL_Asian_SEA4	2007.98356
Z-08-351__12-Dec-2008	NA	NA	Canis familiaris	NA	39794	date_collected	-	General Mariano Alvarez	Cavite-General Mariano Alvarez	Cavite	Cavite	Calabarzon	Region IV-A (Calabarzon)	14.3069866	121.018418	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-08-351	AL_Asian_SEA4	2008.94536
Z-08-359__25-Dec-2008	NA	NA	Canis familiaris	NA	39807	date_collected	San Lucas II	San Pablo City	Laguna-San Pablo City	Laguna	Laguna	Calabarzon	Region IV-A (Calabarzon)	14.0514673	121.33156	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-08-359	AL_Asian_SEA4	2008.98087
Z-09-94__08-Apr-2009	NA	NA	Canis familiaris	NA	39911	date_collected	Brgy 191	Pasay  City	Metropolitan Manila-Pasay City	Metropolitan Manila	Metropolitan Manila	National Capital Region (NCR)	National Capital Region (NCR)	14.5308094	121.004151	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-09-94	AL_Asian_SEA4	2009.26575
Z-12-012__16-Jan-2012	NA	NA	Canis familiaris	NA	40924	date_collected	Sulpoc	Tanauan	Batangas-Bauan	Batangas	Batangas	Calabarzon	Region IV-A (Calabarzon)	14.0962553	121.097045	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-12-012	AL_Asian_SEA4	2012.04098
Z-12-029__03-Feb-2012	NA	NA	Canis familiaris	NA	40942	date_collected	Sss Village	Marikina	Metropolitan Manila-Manila	Metropolitan Manila	Metropolitan Manila	National Capital Region (NCR)	National Capital Region (NCR)	14.6471836	121.103013	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-12-029	AL_Asian_SEA4	2012.09016
Z-12-060__25-Feb-2012	NA	NA	Canis familiaris	NA	40964	date_collected	F.De Castro	General Mariano Alvarez	Cavite-General Mariano Alvarez	Cavite	Cavite	Calabarzon	Region IV-A (Calabarzon)	14.3069866	121.018418	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-12-060	AL_Asian_SEA4	2012.15027
Z-12-149__28-Jun-2012	NA	NA	Canis familiaris	NA	41088	date_collected	Palayan	Pinamalayan	Oriental Mindoro-Baco	Oriental Mindoro	Oriental Mindoro	Southwestern Tagalog Region	Mimaropa Region	13.0230177	121.40318	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-12-149	AL_Asian_SEA4	2012.48907
Z-12-208__02-Oct-2012	NA	NA	Canis familiaris	NA	41184	date_collected	De Paro St.	Kalookan  City	Metropolitan Manila-Taguig	Metropolitan Manila	Metropolitan Manila	National Capital Region (NCR)	National Capital Region (NCR)	14.7464726	121.048681	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-12-208	AL_Asian_SEA4	2012.75137
Z-13-020__02-Feb-2013	NA	NA	Canis familiaris	NA	41307	date_collected	Sucat	Muntinlupa	Metropolitan Manila-Muntinlupa	Metropolitan Manila	Metropolitan Manila	National Capital Region (NCR)	National Capital Region (NCR)	14.4019764	121.032785	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-13-020	AL_Asian_SEA4	2013.08767
Z-13-032__14-Feb-2013	NA	NA	Canis familiaris	NA	41319	date_collected	Lower Bicutan	Taguig	Metropolitan Manila-Taguig	Metropolitan Manila	Metropolitan Manila	National Capital Region (NCR)	National Capital Region (NCR)	14.514697	121.066052	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-13-032	AL_Asian_SEA4	2013.12055
Z-13-036__25-Feb-2013	NA	NA	Canis familiaris	NA	41330	date_collected	Upper Bicutan	Taguig	Metropolitan Manila-Taguig	Metropolitan Manila	Metropolitan Manila	National Capital Region (NCR)	National Capital Region (NCR)	14.514697	121.066052	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-13-036	AL_Asian_SEA4	2013.15068
Z-13-065__04-Apr-2013	NA	NA	Canis familiaris	NA	41368	date_collected	Dumuclay North	Batangas  City	Batangas-Lian	Batangas	Batangas	Calabarzon	Region IV-A (Calabarzon)	13.7207195	121.103796	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-13-065	AL_Asian_SEA4	2013.25479
Z-13-066__05-Apr-2013	NA	NA	Canis familiaris	NA	41369	date_collected	Bayan Luma	Imus	Cavite-Imus	Cavite	Cavite	Calabarzon	Region IV-A (Calabarzon)	14.3982298	120.931999	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-13-066	AL_Asian_SEA4	2013.25753
Z-13-071__10-Apr-2013	NA	NA	Canis familiaris	NA	41374	date_collected	Golden Acres	Las Piñas	Metropolitan Manila-Las Piñas	Metropolitan Manila	Metropolitan Manila	National Capital Region (NCR)	National Capital Region (NCR)	14.4423825	120.994088	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-13-071	AL_Asian_SEA4	2013.27123
Z-13-073__12-Apr-2013	NA	NA	Canis familiaris	NA	41376	date_collected	Bf Homes	Parañaque	Metropolitan Manila-Parañaque	Metropolitan Manila	Metropolitan Manila	National Capital Region (NCR)	National Capital Region (NCR)	14.4835703	121.014786	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-13-073	AL_Asian_SEA4	2013.27671
Z-13-081__25-Apr-2013	NA	NA	Canis familiaris	NA	41389	date_collected	Sto. Angel Norte	Santa Cruz	Laguna-Santa Cruz	Laguna	Laguna	Calabarzon	Region IV-A (Calabarzon)	14.2644301	121.404012	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-13-081	AL_Asian_SEA4	2013.31233
Z-13-086__03-May-2013	NA	NA	Canis familiaris	NA	41397	date_collected	San Carlos	Binangonan	Rizal-Binangonan	Rizal	Rizal	Calabarzon	Region IV-A (Calabarzon)	14.4935314	121.193215	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-13-086	AL_Asian_SEA4	2013.33425
Z-13-089__04-May-2013	NA	NA	Canis familiaris	NA	41398	date_collected	Malainen Luma	Naic	Cavite-Naic	Cavite	Cavite	Calabarzon	Region IV-A (Calabarzon)	14.2918251	120.796014	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-13-089	AL_Asian_SEA4	2013.33699
Z-13-094__10-May-2013	NA	NA	Canis familiaris	NA	41404	date_collected	Palico II	Imus	Cavite-Imus	Cavite	Cavite	Calabarzon	Region IV-A (Calabarzon)	14.3982298	120.931999	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-13-094	AL_Asian_SEA4	2013.35342
Z-13-096__12-May-2013	NA	NA	Felis catus	NA	41406	date_collected	Bf International	Las Piñas	Metropolitan Manila-Las Piñas	Metropolitan Manila	Metropolitan Manila	National Capital Region (NCR)	National Capital Region (NCR)	14.4423825	120.994088	phd	NA	NA	NA	Felis catus	Cat	Domestic	Luzon	Z-13-096	AL_Asian_SEA4	2013.3589
Z-13-098__13-May-2013	NA	NA	Canis familiaris	NA	41407	date_collected	-	San Juan	Metropolitan Manila-San Juan	Metropolitan Manila	Metropolitan Manila	National Capital Region (NCR)	National Capital Region (NCR)	14.6029553	121.033817	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-13-098	AL_Asian_SEA4	2013.36164
Z-13-134__10-Jun-2013	NA	NA	Canis familiaris	NA	41435	date_collected	"Sto. Nino Vill.,Tunasan"	Muntinlupa	Metropolitan Manila-Muntinlupa	Metropolitan Manila	Metropolitan Manila	National Capital Region (NCR)	National Capital Region (NCR)	14.4019764	121.032785	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-13-134	AL_Asian_SEA4	2013.43836
Z-13-135__12-Jun-2013	NA	NA	Canis familiaris	NA	41437	date_collected	Alulod	Indang	Cavite-Indang	Cavite	Cavite	Calabarzon	Region IV-A (Calabarzon)	14.1891764	120.871328	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-13-135	AL_Asian_SEA4	2013.44384
Z-13-161__20-Jul-2013	NA	NA	Canis familiaris	NA	41475	date_collected	Pansol	Calamba City	Laguna-Calamba City	Laguna	Laguna	Calabarzon	Region IV-A (Calabarzon)	14.1886228	121.124206	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-13-161	AL_Asian_SEA4	2013.54795
Z-13-171__05-Aug-2013	NA	NA	Canis familiaris	NA	41491	date_collected	Pinamocan Silangan	Batangas  City	Batangas-Lian	Batangas	Batangas	Calabarzon	Region IV-A (Calabarzon)	13.7207195	121.103796	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-13-171	AL_Asian_SEA4	2013.59178
Z-13-184__29-Aug-2013	NA	NA	Canis familiaris	NA	41515	date_collected	Tabangaw	Batangas  City	Batangas-Lian	Batangas	Batangas	Calabarzon	Region IV-A (Calabarzon)	13.7207195	121.103796	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-13-184	AL_Asian_SEA4	2013.65753
Z-13-204__26-Sep-2013	NA	NA	Canis familiaris	NA	41543	date_collected	Dayap	Calauan	Laguna-Bay	Laguna	Laguna	Calabarzon	Region IV-A (Calabarzon)	14.1331856	121.295168	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-13-204	AL_Asian_SEA4	2013.73425
Z-13-216__25-Oct-2013	NA	NA	Canis familiaris	NA	41572	date_collected	Bgy. 2	Mamburao	Occidental Mindoro-Looc	Occidental Mindoro	Occidental Mindoro	Southwestern Tagalog Region	Mimaropa Region	13.254015	120.661277	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-13-216	AL_Asian_SEA4	2013.8137
Z-13-234__15-Nov-2013	NA	NA	Canis familiaris	NA	41593	date_collected	Mayapa	Calamba City	Laguna-Calamba City	Laguna	Laguna	Calabarzon	Region IV-A (Calabarzon)	14.1886228	121.124206	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-13-234	AL_Asian_SEA4	2013.87123
Z-13-259__18-Dec-2013	NA	NA	Canis familiaris	NA	41626	date_collected	Pound	Cavite  City	Cavite-Kawit	Cavite	Cavite	Calabarzon	Region IV-A (Calabarzon)	14.4802146	120.897802	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-13-259	AL_Asian_SEA4	2013.96164
Z-14-023__31-Jan-2014	NA	NA	Canis familiaris	NA	41670	date_collected	Poblacion I	Santa Cruz	Laguna-Santa Cruz	Laguna	Laguna	Calabarzon	Region IV-A (Calabarzon)	14.2644301	121.404012	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-14-023	AL_Asian_SEA4	2014.08219
Z-14-033__07-Feb-2014	NA	NA	Canis familiaris	NA	41677	date_collected	"Bagumbayan, Zone 4"	Atimonan	Quezon-Atimonan	Quezon	Quezon	Calabarzon	Region IV-A (Calabarzon)	13.9830134	121.886399	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-14-033	AL_Asian_SEA4	2014.10137
Z-14-05__05-Jan-2014	NA	NA	Canis familiaris	NA	41644	date_collected	Pasong Camachile	General Trias	Cavite-General Trias	Cavite	Cavite	Calabarzon	Region IV-A (Calabarzon)	14.3296662	120.899907	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-14-05	AL_Asian_SEA4	2014.01096
Z-14-058__14-Mar-2014	NA	NA	Canis familiaris	NA	41712	date_collected	-	Taytay	Rizal-Taytay	Rizal	Rizal	Calabarzon	Region IV-A (Calabarzon)	14.5608012	121.131517	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-14-058	AL_Asian_SEA4	2014.19726
Z-14-098__29-Apr-2014	NA	NA	Canis familiaris	NA	41758	date_collected	Dita	Cuenca	Batangas-Cuenca	Batangas	Batangas	Calabarzon	Region IV-A (Calabarzon)	13.9095233	121.053766	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-14-098	AL_Asian_SEA4	2014.32329
Z-14-101__04-May-2014	NA	NA	Canis familiaris	NA	41763	date_collected	Upper Bicutan	Taguig	Metropolitan Manila-Taguig	Metropolitan Manila	Metropolitan Manila	National Capital Region (NCR)	National Capital Region (NCR)	14.514697	121.066052	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-14-101	AL_Asian_SEA4	2014.33699
Z-14-106__08-May-2014	NA	NA	Felis catus	NA	41767	date_collected	Sta. Cruz	Cavite  City	Cavite-Kawit	Cavite	Cavite	Calabarzon	Region IV-A (Calabarzon)	14.4802146	120.897802	phd	NA	NA	NA	Felis catus	Cat	Domestic	Luzon	Z-14-106	AL_Asian_SEA4	2014.34795
Z-14-126__31-May-2014	NA	NA	Canis familiaris	NA	41790	date_collected	Talon 5	Las Piñas	Metropolitan Manila-Las Piñas	Metropolitan Manila	Metropolitan Manila	National Capital Region (NCR)	National Capital Region (NCR)	14.4423825	120.994088	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-14-126	AL_Asian_SEA4	2014.41096
Z-14-136__11-Jun-2014	NA	NA	Canis familiaris	NA	41801	date_collected	"Parklane,San Francisco"	General Trias	Cavite-General Trias	Cavite	Cavite	Calabarzon	Region IV-A (Calabarzon)	14.3296662	120.899907	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-14-136	AL_Asian_SEA4	2014.4411
Z-14-142__21-Jun-2014	NA	NA	Canis familiaris	NA	41811	date_collected	Mercedes Homes 3	Binan	Laguna-Bay	Laguna	Laguna	Calabarzon	Region IV-A (Calabarzon)	14.3052649	121.064785	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-14-142	AL_Asian_SEA4	2014.46849
Z-14-182__20-Aug-2014	NA	NA	Canis familiaris	NA	41871	date_collected	San Francisco	Pulilan	Bulacan-Pulilan	Bulacan	Bulacan	Central Luzon	Region III (Central Luzon)	14.9138666	120.85563	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-14-182	AL_Asian_SEA4	2014.63288
Z-14-243__13-Nov-2014	NA	NA	Canis familiaris	NA	41956	date_collected	Bubukal St.	Santa Cruz	Laguna-Santa Cruz	Laguna	Laguna	Calabarzon	Region IV-A (Calabarzon)	14.2644301	121.404012	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-14-243	AL_Asian_SEA4	2014.86575
Z-15-001__01-Jan-2015	NA	NA	Canis familiaris	NA	42005	date_collected	Bagumbayan	Pililla	Rizal-Pililla	Rizal	Rizal	Calabarzon	Region IV-A (Calabarzon)	14.4548703	121.344954	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-15-001	AL_Asian_SEA4	2015
Z-15-009__16-Jan-2015	NA	NA	Canis familiaris	NA	42020	date_collected	South Triangle	Quezon City	Metropolitan Manila-Quezon City	Metropolitan Manila	Metropolitan Manila	National Capital Region (NCR)	National Capital Region (NCR)	14.6742805	121.057499	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-15-009	AL_Asian_SEA4	2015.0411
Z-15-163__05-Sep-2015	NA	NA	Canis familiaris	NA	42252	date_collected	Panapaan 8	Bacoor	Cavite-Bacoor	Cavite	Cavite	Calabarzon	Region IV-A (Calabarzon)	14.4161439	120.970473	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-15-163	AL_Asian_SEA4	2015.67671
Z-16-082__24-May-2016	NA	NA	Canis familiaris	NA	42514	date_collected	Caingin	Santa Rosa City	Laguna-Santa Rosa City	Laguna	Laguna	Calabarzon	Region IV-A (Calabarzon)	14.2726026	121.089517	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-16-082	AL_Asian_SEA4	2016.39344
Z-16-150__05-Sep-2016	NA	NA	Canis familiaris	NA	42618	date_collected	Putatan	Muntinlupa	Metropolitan Manila-Muntinlupa	Metropolitan Manila	Metropolitan Manila	National Capital Region (NCR)	National Capital Region (NCR)	14.4019764	121.032785	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-16-150	AL_Asian_SEA4	2016.6776
Z-16-151__05-Sep-2016	NA	NA	Canis familiaris	NA	42618	date_collected	-	Carmona	Cavite-Carmona	Cavite	Cavite	Calabarzon	Region IV-A (Calabarzon)	14.2989653	121.037135	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-16-151	AL_Asian_SEA4	2016.6776
Z-16-196__23-Nov-2016	NA	NA	Canis familiaris	NA	42697	date_collected	Sampaloc	Dasmariñas	Cavite-Dasmariñas	Cavite	Cavite	Calabarzon	Region IV-A (Calabarzon)	14.3185033	120.96578	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-16-196	AL_Asian_SEA4	2016.89344
Z-16-209__14-Dec-2016	NA	NA	Canis familiaris	NA	42718	date_collected	Pahinga Sur	Candelaria	Quezon-Candelaria	Quezon	Quezon	Calabarzon	Region IV-A (Calabarzon)	13.9408596	121.430241	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-16-209	AL_Asian_SEA4	2016.95082
Z-16-210__16-Dec-2016	NA	NA	Canis familiaris	NA	42720	date_collected	Almanza 2	Las Piñas	Metropolitan Manila-Las Piñas	Metropolitan Manila	Metropolitan Manila	National Capital Region (NCR)	National Capital Region (NCR)	14.4423825	120.994088	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-16-210	AL_Asian_SEA4	2016.95628
Z-16-211__19-Dec-2016	NA	NA	Canis familiaris	NA	42723	date_collected	Las Villas De Manila	Binan	Laguna-Bay	Laguna	Laguna	Calabarzon	Region IV-A (Calabarzon)	14.3052649	121.064785	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-16-211	AL_Asian_SEA4	2016.96448
Z-17-046__06-Mar-2017	NA	NA	Canis familiaris	NA	42800	date_collected	Bgy. San Fernando	Santo Tomas	Batangas-Santo Tomas	Batangas	Batangas	Calabarzon	Region IV-A (Calabarzon)	14.0763738	121.18246	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-17-046	AL_Asian_SEA4	2017.17534
Z-17-174__23-Sep-2017	NA	NA	Canis familiaris	NA	43001	date_collected	Poblacion	Muntinlupa	Metropolitan Manila-Muntinlupa	Metropolitan Manila	Metropolitan Manila	National Capital Region (NCR)	National Capital Region (NCR)	14.4019764	121.032785	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-17-174	AL_Asian_SEA4	2017.72603
Z-17-177__25-Sep-2017	NA	NA	Canis familiaris	NA	43003	date_collected	Bgy. Navarro	General Trias	Cavite-General Trias	Cavite	Cavite	Calabarzon	Region IV-A (Calabarzon)	14.3296662	120.899907	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-17-177	AL_Asian_SEA4	2017.73151
Z-17-193__13-Oct-2017	NA	NA	Canis familiaris	NA	43021	date_collected	Binonoan	Infanta	Quezon-Infanta	Quezon	Quezon	Calabarzon	Region IV-A (Calabarzon)	14.7165714	121.650984	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-17-193	AL_Asian_SEA4	2017.78082
Z-17-200__31-Oct-2017	NA	NA	Canis familiaris	NA	43039	date_collected	Mamatid	Cabuyao	Laguna-Bay	Laguna	Laguna	Calabarzon	Region IV-A (Calabarzon)	14.2492295	121.121079	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-17-200	AL_Asian_SEA4	2017.83014
Z-17-217__16-Nov-2017	NA	NA	Canis familiaris	NA	43055	date_collected	Paliko 4	Imus	Cavite-Imus	Cavite	Cavite	Calabarzon	Region IV-A (Calabarzon)	14.3982298	120.931999	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-17-217	AL_Asian_SEA4	2017.87397
Z-17-221__28-Nov-2017	NA	NA	Canis familiaris	NA	43067	date_collected	Bgy. Nawasa	Noveleta	Cavite-Noveleta	Cavite	Cavite	Calabarzon	Region IV-A (Calabarzon)	14.4311911	120.879621	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-17-221	AL_Asian_SEA4	2017.90685
Z-17-57__29-Mar-2017	NA	NA	Canis familiaris	NA	42823	date_collected	Magbag	San Jose	Occidental Mindoro-San Jose	Occidental Mindoro	Occidental Mindoro	Southwestern Tagalog Region	Mimaropa Region	12.4558168	121.121962	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-17-57	AL_Asian_SEA4	2017.23836
Z-18-001__02-Jan-2018	NA	NA	Felis catus	NA	43102	date_collected	"Andrea Vill. I, Panapaan Vi"	Bacoor	Cavite-Bacoor	Cavite	Cavite	Calabarzon	Region IV-A (Calabarzon)	14.4161439	120.970473	phd	NA	NA	NA	Felis catus	Cat	Domestic	Luzon	Z-18-001	AL_Asian_SEA4	2018.00274
Z-18-114__28-May-2018	NA	NA	Canis familiaris	NA	43248	date_collected	Banay-Banay 1St	San Jose	Batangas-San Jose	Batangas	Batangas	Calabarzon	Region IV-A (Calabarzon)	13.8778732	121.090113	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-18-114	AL_Asian_SEA4	2018.40274
Z-18-159__19-Jul-2018	NA	NA	Canis familiaris	NA	43300	date_collected	Sta. Cruz	Guiginto	Bulacan-Guiguinto	Bulacan	Bulacan	Central Luzon	Region III (Central Luzon)	14.8374646	120.892336	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-18-159	AL_Asian_SEA4	2018.54521
Z-18-224__28-Oct-2018	NA	NA	Canis familiaris	NA	43401	date_collected	Camarin Rd.	Kalookan  City	Metropolitan Manila-Taguig	Metropolitan Manila	Metropolitan Manila	National Capital Region (NCR)	National Capital Region (NCR)	14.7464726	121.048681	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-18-224	AL_Asian_SEA4	2018.82192
Z-18-251__07-Dec-2018	NA	NA	Canis familiaris	NA	43441	date_collected	"Rpa Enterprises, Don Jose"	Santa Rosa City	Laguna-Santa Rosa City	Laguna	Laguna	Calabarzon	Region IV-A (Calabarzon)	14.2726026	121.089517	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-18-251	AL_Asian_SEA4	2018.93151
Z-19-029__26-Feb-2019	NA	NA	Canis familiaris	NA	43522	date_collected	Antipolo Del Sur	Lipa City	Batangas-Lipa City	Batangas	Batangas	Calabarzon	Region IV-A (Calabarzon)	13.9408658	121.174686	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-19-029	AL_Asian_SEA4	2019.15342
Z-19-123__11-Aug-2019	NA	NA	Canis familiaris	NA	43688	date_collected	Anabu 2F	Imus	Cavite-Imus	Cavite	Cavite	Calabarzon	Region IV-A (Calabarzon)	14.3982298	120.931999	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-19-123	AL_Asian_SEA4	2019.60822
Z-19-136__05-Sep-2019	NA	NA	Canis familiaris	NA	43713	date_collected	Canlubang	Calamba City	Laguna-Calamba City	Laguna	Laguna	Calabarzon	Region IV-A (Calabarzon)	14.1886228	121.124206	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-19-136	AL_Asian_SEA4	2019.67671
Z-19-88__31-May-2019	NA	NA	Canis familiaris	NA	43616	date_collected	San Isidro	Angono	Rizal-Angono	Rizal	Rizal	Calabarzon	Region IV-A (Calabarzon)	14.5436277	121.165434	phd	NA	NA	NA	Canis lupus familiaris	Dog	Domestic	Luzon	Z-19-88	AL_Asian_SEA4	2019.41096
