sample_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_data_access_group,sample_labid,sample_sequenceid,sample_batchid,apha_sub,apha_rv,sample_tissuetype,sample_buffer,country,hmpcr_n405,rtassay,rtqpcr,lateral_flow_test,fat,drit,diagnostic_result,test_centre,diag_notes,diagnostic_complete,ngs_runid,duplicate_id,ngs_rundate,ngs_location,ngs_provider,ngs_submission,ngs_platform,primer_scheme,nanopore_platform,ngs_flowcell,illumina_platform,ngs_prep,ngs_barcode,ngs_library,ngs_analysis_type,ngs_merged_from,total_reads,mapped_reads,mean_depth,stdev_depth,median_depth,minimum_reads,maximum_reads,genomecov_depthx1,genomecov_depthx5,genomecov_depthx20,genomecov_depthx100,genbank_accession,consensus_coverage,consensus_fasta,ngs_notes,sequencing_complete
Z0083222,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,9,0,,,49951,49951,1996.438313,1513.121953,1570,0,8851,11859,11812,11741,11534,OR920211,11660,Z0083222.fasta,,2
Z0083223,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_06_Dec_2021,1,6/12/21,,MinIon,,0,,,FAQ53624,,,19,0,,,87556,87556,3811.667617,3132.996394,3097,0,19035,11760,11745,11742,11740,OR045954,11672,Z0083223.fasta,,2
Z0083224,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_06_Dec_2021,1,6/12/21,,MinIon,,0,,,FAQ53624,,,5,0,,,83105,83105,3120.262853,2742.747377,2355,0,16109,11825,11748,11743,11491,OR920259,11662,Z0083224.fasta,,2
Z0083225,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_06_Dec_2021,1,6/12/21,,MinIon,,0,,,FAQ53624,,,16,0,,,30501,30501,1056.539713,1022.120481,756,0,5593,11753,11741,11431,10909,OR920344,11124,Z0083225.fasta,,2
Z0083226,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_06_Dec_2021,1,6/12/21,,MinIon,,0,,,FAQ53624,,,8,0,,,70030,70030,2652.69303,2249.911844,2172,0,13096,11828,11747,11742,11316,OR045955,11674,Z0083226.fasta,,2
Z0083227,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_06_Dec_2021,1,6/12/21,,MinIon,,0,,,FAQ53624,,,4,0,,,52024,52024,2292.143085,1721.89364,1960,0,10193,11757,11745,11741,11739,OR920238,11678,Z0083227.fasta,,2
Z0083228,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,22,0,,,52040,52040,1981.948587,1660.8201,1557,0,10499,11751,11743,11741,11577,OR920261,11653,Z0083228.fasta,,2
Z0083229,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_06_Dec_2021,1,6/12/21,,MinIon,,0,,,FAQ53624,,,3,0,,,58852,58852,2911.725321,2708.798874,2164,0,15401,11747,11744,11741,11739,OR920291,11657,Z0083229.fasta,,2
Z0083231,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,8,0,,,47019,47019,2506.456009,2383.760248,1598,0,12922,11760,11743,11741,11736,OR920278,11650,Z0083231.fasta,,2
Z0083233,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_06_Dec_2021,1,6/12/21,,MinIon,,0,,,FAQ53624,,,17,0,,,87787,87787,4387.381028,4216.512963,3145,0,25025,11823,11743,11742,11573,OR045956,11661,Z0083233.fasta,,2
Z0083234,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,79,0,,,89182,89182,3055.738321,3259.058075,1920,0,20050,11775,11745,11743,11741,OR920267,11675,,,2
Z0083235,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,71,0,,,34286,34286,1240.498113,1098.53229,912,0,6588,11787,11746,11672,11499,OR920227,11381,Z0083235.fasta,,2
Z0083236,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,55,0,,,70669,70669,2409.931058,2697.734643,1567,0,15571,11782,11746,11709,11530,OR920235,11619,Z0083236.fasta,,2
Z0083237,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,48,0,,,21737,21737,1781.483016,2118.628185,724,0,8001,11780,11741,11538,8521,OR920286,11413,Z0083237.fasta,,2
Z0083239,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_06_Dec_2021,1,6/12/21,,MinIon,,0,,,FAQ53624,,,12,0,,,42946,42946,1570.513042,1731.203179,1133,0,9754,11783,11753,11742,11394,OR920255,11673,Z0083239.fasta,,2
Z0083240,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,UNITID_31_01_2022,1,31/01/2022,,MinIon,,0,,,FAM96911,,,10,0,,,9925,9925,608.4056026,409.044282,491,0,2059,11851,11742,11740,11738,OR045957,11684,,,2
Z0083243,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,UNITID_31_01_2022,1,31/01/2022,,MinIon,,0,,,FAM96911,,,15,0,,,11371,11371,695.8333473,590.0007043,468,0,3240,11745,11741,11740,11531,OR045958,11684,,,2
Z00832441,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,81,0,,,34482,34482,3423.816238,4684.208942,510,0,15563,11748,10957,10094,8888,OR920343,10067,Z00832441.fasta,,2
Z00832442,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,80,0,,,72960,72960,2617.984148,2854.342794,1802,0,16939,11846,11746,11743,11629,OR920342,11668,Z00832442.fasta,,2
Z00832443,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,82,0,,,53036,53036,2008.044955,1808.518636,1557,0,10676,11756,11744,11610,11297,OR045961,11415,Z00832443.fasta,,2
Z0083245,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,58,0,,,56099,56099,2116.354609,1862.539892,1684,0,10990,11809,11748,11736,11488,OR920221,11635,Z0083245.fasta,,2
Z0083249,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,28,0,,,38414,38414,1924.222427,1806.607006,1323,0,10111,11904,11850,11740,11739,OR920305,11690,Z0083249.fasta,,2
Z0083252,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,UNITID_31_01_2022,1,31/01/2022,,MinIon,,0,,,FAM96911,,,8,0,,,12629,12629,610.625346,485.8179213,447,0,2797,11857,11745,11740,11543,OR920351,11691,,,2
Z0083253,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,UNITID_31_01_2022,1,31/01/2022,,MinIon,,0,,,FAM96911,,,9,0,,,10024,10024,696.4325254,481.9495479,500,0,2501,11745,11740,11739,11738,OR920339,11677,,,2
Z0083261,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,83,0,,,50453,50453,2355.594733,1668.313044,1946,0,9577,11803,11756,11742,11739,OR920251,11689,Z0083261.fasta,,2
Z0083262,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,51,0,,,122204,122204,5348.929129,4093.814765,4678,0,24439,11895,11757,11743,11740,OR920274,11686,Z0083262.fasta,,2
Z0083263,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,36,0,,,38224,38224,1798.373731,1711.639672,1300,0,9835,11780,11745,11740,11739,OR920222,11680,Z0083263.fasta,,2
Z0083265,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,52,0,,,26515,26515,1253.910593,1222.901688,910,0,7277,11755,11743,11740,11738,OR920334,11690,Z0083265.fasta,,2
Z00861806,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,90,0,,,47665,47665,2092.380106,1684.670799,1689,0,9736,11871,11753,11742,11314,OR045962,11658,Z00861806.fasta,,2
Z00861807,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,73,0,,,91098,91098,3623.686321,3299.097932,2662,0,15425,11892,11857,11772,11700,OR045963,11629,Z00861807.fasta,,2
Z00861808,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,2,0,,,126515,126515,5008.845928,4610.651999,3508,0,23922,11808,11748,11742,11739,OR045964,11590,Z00861808.fasta,,2
Z00861809,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,11,0,,,53250,53250,2204.626017,1778.392004,1636,0,11725,11842,11783,11742,11740,OR920320,11590,Z00861809.fasta,,2
Z00861810,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,3,0,,,60326,60326,2325.348989,2234.870377,1907,0,10616,11882,11797,11741,11322,OR045965,11525,Z00861810.fasta,,2
Z00861811,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,81,0,,,89312,89312,3372.194079,3401.751565,2288,1,19497,11923,11867,11810,11071,OR045966,11656,Z00861811.fasta,,2
Z00861814,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,57,,,,1791,1791,58.87167659,98.26027514,24,0,499,9942,7964,6355,2220,,5674,Z00861814.fasta,,2
Z00861815,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,25,0,,,86703,86703,3486.425145,3202.788041,2618,0,17409,11881,11818,11756,11529,OR045968,11540,Z00861815.fasta,,2
Z00861816,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,74,0,,,89380,89380,3691.569991,3657.717487,2638,0,20097,11855,11814,11759,11529,OR920316,11584,Z00861816.fasta,,2
Z00861820,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,89,0,,,,,,,,,,,,,,OR045969,,Z00861820.fasta,,2
Z00861820,sequencing,2,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,2,14/09/2022,,MinIon,,0,,,FAR97669,,,89,0,,,111173,111173,4890.611927,3121.04709,4377,0,19503,11907,11812,11745,11740,OR045969,11649,,OR045969,2
Z00861823,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,50,0,,,80748,80748,3050.990271,2857.986447,2356,0,17963,11843,11749,11695,11524,OR045970,11663,Z00861823.fasta,,2
Z00861824,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,41,0,,,61219,61219,2809.466242,3038.926097,2056,0,19001,11848,11804,11741,11740,OR045971,11499,Z00861824.fasta,,2
Z00861826,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,17,0,,,123613,123613,4907.414912,4488.549787,3536,0,26600,11877,11856,11790,11529,OR045972,11649,Z00861826.fasta,,2
Z00861827,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,82,0,,,77988,77988,3476.927787,2602.051387,3130,0,15699,11841,11802,11753,11740,OR045973,11517,Z00861827.fasta,,2
Z00861829,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,66,0,,,48523,48523,2067.672062,2083.692371,1565,0,11402,11824,11809,11742,11565,OR045974,11653,Z00861829.fasta,,2
Z00861831,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,19,0,,,63500,63500,2532.160195,2491.552417,1869,0,13691,11842,11771,11743,11740,OR045975,11569,Z00861831.fasta,,2
Z00861832,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,33,0,,,85982,85982,3280.080265,3074.54116,2519,0,19340,11881,11872,11778,11525,OR045976,11667,Z00861832.fasta,,2
Z00861834,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,58,0,,,102287,102287,4456.417512,3655.636059,3558,0,20015,11865,11761,11743,11740,OR045977,11649,Z00861834.fasta,,2
Z00861835,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,49,0,,,106791,106791,4406.230731,3670.947069,3721,0,19965,11892,11871,11815,11739,OR045978,11657,Z00861835.fasta,,2
Z00861836,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,27,0,,,70246,70246,3030.200788,2747.810748,2267,0,15450,11844,11752,11743,11730,OR045979,11652,Z00861836.fasta,,2
Z00861837,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,UNITID_31_01_2022,1,31/01/2022,,MinIon,,0,,,FAM96911,,,7,0,,,25759,25759,1115.607649,910.2719762,824,0,5550,11874,11769,11743,11307,OR045980,11658,,,2
Z00861838,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,UNITID_31_01_2022,1,31/01/2022,,MinIon,,0,,,FAM96911,,,6,0,,,16897,16897,909.2391177,517.0228391,866,0,2395,11820,11745,11740,11316,OR045981,11656,,,2
Z00861839,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,UNITID_31_01_2022,1,31/01/2022,,MinIon,,0,,,FAM96911,,,1,0,,,18965,18965,907.693869,858.7318066,618,0,4580,11865,11774,11740,11734,OR045982,11449,,,2
Z00861840,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,UNITID_31_01_2022,1,31/01/2022,,MinIon,,0,,,FAM96911,,,5,0,,,8306,8306,519.9175543,279.9337461,444,0,1468,11877,11769,11740,11521,OR045983,11437,,,2
Z00861841,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,UNITID_31_01_2022,1,31/01/2022,,MinIon,,0,,,FAM96911,,,4,0,,,25358,25358,1216.157595,948.5935437,900,0,5116,11853,11781,11741,11521,OR045984,11656,,,2
Z00861842,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,UNITID_31_01_2022,1,31/01/2022,,MinIon,,0,,,FAM96911,,,2,0,,,31804,31804,1476.940367,1114.118383,1180,0,6645,11868,11799,11762,11523,OR920224,11654,,,2
Z00861843,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,UNITID_31_01_2022,1,31/01/2022,,MinIon,,0,,,FAM96911,,,3,0,,,18383,18383,811.8215214,719.5384616,574,0,3890,11817,11743,11740,11316,OR045985,11645,,,2
Z00861844,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,UNITID_31_01_2022,1,31/01/2022,,MinIon,,0,,,FAM96911,,,13,0,,,7707,7707,450.9225027,272.7855183,458,0,1374,11746,11742,11740,10963,OR045986,11400,,,2
Z00861845,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,UNITID_31_01_2022,1,31/01/2022,,MinIon,,0,,,FAM96911,,,14,0,,,5075,5075,303.1305041,218.3240069,276,0,1057,11759,11740,11739,10290,OR045987,11304,,,2
Z00861846,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,UNITID_31_01_2022,1,31/01/2022,,MinIon,,0,,,FAM96911,,,12,0,,,14234,14234,716.6745785,538.5596279,572,0,2856,11886,11813,11740,11493,OR045988,11660,,,2
Z00861847,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,UNITID_31_01_2022,1,31/01/2022,,MinIon,,0,,,FAM96911,,,11,0,,,2261,2261,135.7259079,73.51745138,125,0,359,11807,11535,11519,7747,OR920236,11037,,,2
Z00861850,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,68,0,,,55655,55655,2649.361738,2200.729957,2255,0,10523,11828,11780,11742,11523,OR045989,11527,Z00861850.fasta,,2
Z00861851,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,56,0,,,29854,29854,1106.896083,866.4191955,917,0,4374,11837,11751,11509,11310,OR045990,11268,Z00861851.fasta,,2
Z00861852,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,60,0,,,19624,19624,692.7556823,611.4376764,523,0,2803,11838,11663,11296,11054,OR045991,10904,Z00861852.fasta,,2
Z00861853,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,67,0,,,27651,27651,1104.175879,1059.551736,884,0,6526,11819,11749,11525,11500,OR045992,11260,Z00861853.fasta,,2
Z00861854,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,59,0,,,57145,57145,3196.455506,2883.02037,2378,0,11432,11784,11753,11522,11201,OR920288,10917,Z00861854.fasta,,2
Z00861855,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,57,0,,,44756,44756,2550.646817,2612.623266,1644,0,11391,11875,11788,11742,11716,OR045993,11480,Z00861855.fasta,,2
Z00861856,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,32,,,,57,57,1.982638598,2.478212496,1,0,11,7259,1930,0,0,,0,Z00861856.fasta,,2
Z00861857,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,36,,,,,,,,,,,,,,,,,Z00861857.fasta,missing in mapping stat,2
Z00861858,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,34,0,,,18234,18234,706.3522603,687.5193218,504,0,4352,11869,11764,11520,10613,OR045995,11167,Z00861858.fasta,,2
Z00861859,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,35,0,,,39052,39052,2488.591797,2486.639926,1669,0,10141,11844,11764,11526,11521,OR045996,11263,Z00861859.fasta,,2
Z00861860,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,33,0,,,29645,29645,1138.326176,877.399789,952,0,4606,11828,11708,11526,11305,OR045997,11236,Z00861860.fasta,,2
Z00861861,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,47,,,,11,11,0.376666946,0.708433437,0,0,3,3267,0,0,0,,0,Z00861861.fasta,,2
Z00861862,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,84,0,,,28573,28573,1091.768347,907.0614918,878,0,5739,11810,11743,11738,11305,OR045998,11451,Z00861862.fasta,,2
Z00861863,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,46,0,,,42827,42827,3134.455506,3442.22719,1340,0,11794,11749,11742,11528,11179,OR045999,11241,Z00861863.fasta,,2
Z00861864,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,45,0,,,34141,34141,1638.743605,1489.153871,1204,0,8290,11758,11749,11740,11521,OR046000,11520,Z00861864.fasta,,2
Z00861865,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,31,0,,,43649,43649,2841.078588,3016.199174,1577,0,10953,11861,11538,11205,11201,OR046001,10923,Z00861865.fasta,,2
Z00861867,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_06_Dec_2021,1,6/12/21,,MinIon,,0,,,FAQ53624,,,1,0,,,44557,44557,1918.821773,1423.419446,1647,0,7368,11803,11747,11741,11546,OR046002,11540,Z00861867.fasta,,2
Z00861869,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_06_Dec_2021,1,6/12/21,,MinIon,,0,,,FAQ53624,,,11,0,,,61674,61674,2412.880231,1729.890629,2224,0,9045,11819,11773,11742,11505,OR046003,11575,Z00861869.fasta,,2
Z00861870,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_06_Dec_2021,1,6/12/21,,MinIon,,0,,,FAQ53624,,,14,0,,,57734,57734,2104.868825,1814.298837,1623,0,11276,11881,11790,11743,11521,OR046004,11595,Z00861870.fasta,,2
Z00861871,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,12,0,,,90145,90145,3741.910006,3369.389251,2790,0,20448,11803,11754,11529,11189,OR046005,11269,Z00861871.fasta,,2
Z00861872,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_06_Dec_2021,1,6/12/21,,MinIon,,0,,,FAQ53624,,,13,0,,,59590,59590,2583.998994,2179.398753,2113,0,13455,11809,11766,11742,11522,OR046006,11528,Z00861872.fasta,,2
Z00861874,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,11,0,,,25616,25616,2042.201963,2666.416313,678,0,9646,11849,11769,11552,10646,OR920206,11182,Z00861874.fasta,,2
Z00861875,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_06_Dec_2021,1,6/12/21,,MinIon,,0,,,FAQ53624,,,18,0,,,11243,11243,372.586178,431.9392488,242,0,2625,11322,11065,9881,7779,OR920262,9219,Z00861875.fasta,,2
Z00861877,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,Kenya_08_Dec_2021,1,8/12/21,,MinIon,,0,,,FAQ54054,,,24,0,,,24237,24237,997.7096368,774.5853603,904,0,4336,11829,11742,11524,11050,OR046007,11271,Z00861877.fasta,,2
Z00863041,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_7th_Aug_2019,1,7/8/19,,MinIon,,0,,,,,,1,,,,288,288,8.372137885,9.08313956,5,0,46,9708,6354,1309,0,,950,Z00863041.fasta,,2
Z00865560,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,34,0,,,83578,83578,3969.988006,3019.990906,3272,0,15375,11920,11848,11822,11749,OR046008,11655,Z00865560.fasta,,2
Z00865561,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,65,0,,,116152,116152,4484.799379,3991.116876,3482,0,23531,11919,11890,11781,11308,OR046009,11656,Z00865561.fasta,,2
Z00865562,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,1,0,,,89503,89503,3687.325254,3133.146291,2891,1,19521,11923,11888,11823,11740,OR046010,11657,Z00865562.fasta,,2
Z00865563,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,10,0,,,84449,84449,3577.550952,3734.345127,2442,0,17829,11843,11796,11762,11504,OR046011,11479,Z00865563.fasta,,2
Z00865564,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,18,0,,,65382,65382,2417.113814,2379.367768,1833,0,12093,11845,11768,11740,11312,OR046012,11139,Z00865564.fasta,,2
Z00865566,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,9,0,,,112797,112797,4528.240711,3966.038554,3680,0,25504,11890,11861,11773,11528,OR046013,11650,Z00865566.fasta,,2
Z00865570,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,42,0,,,66247,66247,3050.571333,2591.802949,2314,0,12958,11872,11773,11745,11524,OR046014,11661,Z00865570.fasta,,2
Z00865571,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_14_09_2022,1,14/09/2022,,MinIon,,0,,,FAR97669,,,26,0,,,89180,89180,3903.475971,3248.894213,3110,1,18463,11923,11869,11798,11739,OR046015,11581,Z00865571.fasta,,2
Z081388851,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_7th_Aug_2019,1,7/8/19,,MinIon,,0,,,,,,4,0,,,44181,44181,1286.327686,1230.502096,861,0,6783,11891,11867,11732,11054,OR920328,10500,Z081388851.fasta,,2
Z08151242,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_7th_Aug_2019,1,7/8/19,,MinIon,,0,,,,,,7,0,,,66277,66277,2049.259582,2146.117533,1308,0,10124,11787,11597,11222,10466,OR920295,10337,Z08151242.fasta,,2
Z08151377,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_7th_Aug_2019,1,7/8/19,,MinIon,,0,,,,,,8,0,,,67569,67569,2062.372473,2363.141925,1289,0,12093,11659,11344,10327,9224,OR920348,8991,Z08151377.fasta,,2
Z0826253,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_7th_Aug_2019,1,7/8/19,,MinIon,,0,,,,,,13,0,,,100028,100028,2897.895496,4111.142896,1923,0,25178,11828,11389,10694,9820,OR045959,9151,Z0826253.fasta,,2
Z0826361,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,unitid_7th_Aug_2019,1,7/8/19,,MinIon,,0,,,,,,11,,,,926,926,27.98280634,28.74931343,23,0,167,11104,9164,6417,331,,4321,Z0826361.fasta,,2
