"tip","distance","Sample_ID","Case_no","Accession","Host","Sample_type","Preferred_date","Date_source","Barangay","Municipality","Municipality_std","Province","Province_std","Region","Region_std","Latitude","Longitude","Source","Author","Pubmed","Genome_coverage","Host_scientific","Host_common","Host_type","Major_Island","Region_short","phylogenetic_clade","lineage","decimal_date"
"4B-22-21",0.030383616,"4B-22-21",NA,NA,"Canis familiaris",NA,2022-05-31,"date_collected","Panggulayan","Pinamalayan","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",13.02301767,121.4031803,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.1.2",2022.41095890411
"4B-22-17",0.03017172,"4B-22-17",NA,NA,"Canis familiaris",NA,2022-05-08,"date_collected","Narra","Gloria","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",12.92166054,121.3754507,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.1.2",2022.34794520548
"RADDL4B-23-058",0.031495135,"RADDL4B-23-058","OM-38",NA,"Dog",NA,2023-10-02,"date_collected","Poblacion III","Victoria","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",13.1693714,121.2550578,"speedier",NA,NA,0.9485,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.1.2",2023.75068493151
"RADDL4B-24-173",0.033301768,"RADDL4B-24-173","OM-80",NA,"Dog",NA,2024-08-20,"date_collected","Poblacion IV","Victoria","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",13.19101365,121.2841142,"speedier",NA,NA,0.9285,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.1.2",2024.63387978142
"RADDL4B-24-046",0.031620424,"RADDL4B-24-046","OM-55",NA,"Dog",NA,2024-03-10,"date_collected","Poblacion I","Victoria","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",13.17380713,121.2853345,"speedier",NA,NA,0.9888,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.1.2",2024.18852459016
"RADDL4B-24-174",0.031498098,"RADDL4B-24-174","OM-81",NA,"Dog",NA,2024-11-22,"date_collected","Maligaya","Gloria","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",12.97843859,121.4769904,"speedier",NA,NA,0.954,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.1.2",2024.89071038251
"RADDL4B-25-032",0.033129315,"RADDL4B-25-032","OM-102",NA,"Dog",NA,2025-06-06,"date_collected","Balete","Gloria","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",12.93990519,121.4763888,"speedier",NA,NA,0.9668957425,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.1.2",2025.42739726027
"4B-22-35",0.029191885,"4B-22-35",NA,NA,"Canis familiaris",NA,2022-10-25,"date_collected","Bagumbayan","Roxas","Oriental Mindoro-Roxas","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",12.61737051,121.4554967,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.1.2",2022.81369863014
"4B-22-16",0.028920618,"4B-22-16",NA,NA,"Canis familiaris",NA,2022-04-28,"date_collected","Orcenuma","Bongabong","Oriental Mindoro-Bongabong","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",12.71623574,121.3862303,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.1.2",2022.32054794521
"4B-22-13",0.028309949,"4B-22-13",NA,NA,"Canis familiaris",NA,2022-04-22,"date_collected","Teresita","Mansalay","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",12.54836969,121.3482134,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.1.2",2022.30410958904
"4B-22-40",0.028979477,"4B-22-40",NA,NA,"Canis familiaris",NA,2022-12-02,"date_collected","Balugo","Mansalay","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",12.54836969,121.3482134,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.1.2",2022.91780821918
"RADDL4B-23-049",0.030112883,"RADDL4B-23-049","OM-37",NA,"Dog",NA,2023-08-31,"date_collected","Bagumbayan I","Bongabong","Oriental Mindoro-Bongabong","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",12.74706568,121.4748503,"speedier",NA,NA,0.9889,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.1.2",2023.66301369863
"RADDL4B-24-052",0.029923521,"RADDL4B-24-052","OM-57",NA,"Dog",NA,2024-03-29,"date_collected","Poblacion","Mansalay","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",12.53483774,121.4385791,"speedier",NA,NA,0.9883506537,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.1.2",2024.24043715847
"RADDL4B-24-093",0.03095306,"RADDL4B-24-093","OM-61",NA,"Dog",NA,2024-04-29,"date_collected","B. Del Mundo","Mansalay","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",12.53191189,121.4645635,"speedier",NA,NA,0.988434462,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.1.2",2024.32513661202
"4B-22-20",0.028400598,"4B-22-20",NA,NA,"Canis familiaris",NA,2022-05-19,"date_collected","Don Pedro","Mansalay","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",12.54836969,121.3482134,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.1.2",2022.37808219178
"4B-2922JG",0.029829983,"4B-2922JG",NA,NA,"Canis familiaris",NA,2022-02-09,"date_collected","Anilao","Bongabong","Oriental Mindoro-Bongabong","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",12.71623574,121.3862303,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.1.2",2022.10684931507
"OR971496",0.029651474,"R4B-2022-00010",NA,"OR971496","Canis lupus familiaris","brain",2022-03-03,"date_collected",NA,NA,NA,"Oriental Mindoro","Oriental Mindoro","Mimaropa Region","Mimaropa Region",NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.1.2",2022.16712328767
"OR971495",0.029737961,"R4B-2022-00008",NA,"OR971495","Canis lupus familiaris","brain",2022-02-17,"date_collected",NA,NA,NA,"Oriental Mindoro","Oriental Mindoro","Mimaropa Region","Mimaropa Region",NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.1.2",2022.12876712329
"RADDL4B-23-044",0.030094782,"RADDL4B-23-044","OM-35",NA,"Dog",NA,2023-08-01,"date_collected","Libtong","Roxas","Oriental Mindoro-Roxas","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",12.62432924,121.5031667,"speedier",NA,NA,0.9893,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.1.2",2023.58082191781
"RADDL4B-24-051",0.030563894,"RADDL4B-24-051","OM-56",NA,"Dog",NA,2024-03-26,"date_collected","Bagumbayan","Roxas","Oriental Mindoro-Roxas","Oriental Mindoro","Oriental Mindoro","MIMIROPA","Mimaropa Region",12.5902022,121.5209491,"speedier",NA,NA,0.9887,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.1.2",2024.23224043716
"Z-12-149",0.025698824,"Z-12-149",NA,NA,"Canis familiaris",NA,2012-06-28,"date_collected","Palayan","Pinamalayan","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",13.02301767,121.4031803,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Mimaropa","AL_Asian_SEA4","Asian SEA4_A1.1.2",2012.48907103825
"Z-13-089",0.025780021,"Z-13-089",NA,NA,"Canis familiaris",NA,2013-05-04,"date_collected","Malainen Luma","Naic","Cavite-Naic","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.29182513,120.7960137,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2013.33698630137
"Z-13-066",0.025339963,"Z-13-066",NA,NA,"Canis familiaris",NA,2013-04-05,"date_collected","Bayan Luma","Imus","Cavite-Imus","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.39822975,120.9319992,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2013.25753424658
"OR971475",0.027051457,"R4A-2022-171",NA,"OR971475","Canis lupus familiaris","brain",2022-07-02,"date_collected",NA,NA,NA,"Cavite","Cavite","Region IV-A (Calabarzon)","Region IV-A (Calabarzon)",NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2022.49863013699
"4A-22-171",0.026872217,"4A-22-171",NA,NA,"Canis familiaris",NA,2022-02-06,"date_collected","Buenavista","General Trias","Cavite-General Trias","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.32966619,120.8999068,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2022.09863013699
"Z-13-135",0.025610728,"Z-13-135",NA,NA,"Canis familiaris",NA,2013-06-12,"date_collected","Alulod","Indang","Cavite-Indang","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.18917642,120.8713283,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2013.44383561644
"Z-16-210",0.025610729,"Z-16-210",NA,NA,"Canis familiaris",NA,2016-12-16,"date_collected","Almanza 2","Las Piñas","Metropolitan Manila-Las Piñas","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.4423825,120.9940879,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","NCR","AL_Asian_SEA4","Asian SEA4_A1.1.2",2016.95628415301
"Z-18-114",0.026781274,"Z-18-114",NA,NA,"Canis familiaris",NA,2018-05-28,"date_collected","Banay-Banay 1St","San Jose","Batangas-San Jose","Batangas","Batangas","Calabarzon","Region IV-A (Calabarzon)",13.87787315,121.0901132,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2018.40273972603
"Z-07-07",0.024626996,"Z-07-07",NA,NA,"Canis familiaris",NA,2007-01-08,"date_collected","Molino 6","General Trias","Cavite-General Trias","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.32966619,120.8999068,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2007.01917808219
"Z-14-106",0.027219797,"Z-14-106",NA,NA,"Felis catus",NA,2014-05-08,"date_collected","Sta. Cruz","Cavite  City","Cavite-Kawit","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.48021461,120.8978023,"phd",NA,NA,NA,"Felis catus","Cat","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2014.34794520548
"Z-14-136",0.026927927,"Z-14-136",NA,NA,"Canis familiaris",NA,2014-06-11,"date_collected","Parklane,San Francisco","General Trias","Cavite-General Trias","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.32966619,120.8999068,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2014.44109589041
"Z-18-001",0.027497752,"Z-18-001",NA,NA,"Felis catus",NA,2018-01-02,"date_collected","Andrea Vill. I, Panapaan Vi","Bacoor","Cavite-Bacoor","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.41614393,120.9704734,"phd",NA,NA,NA,"Felis catus","Cat","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2018.00273972603
"Z-20-33",0.027981251,"Z-20-33",NA,NA,"Canis familiaris",NA,2020-02-18,"date_collected","F.B. Harizon Edsa","Pasay  City","Metropolitan Manila-Pasay City","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.53080944,121.0041508,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","NCR","AL_Asian_SEA4","Asian SEA4_A1.1.2",2020.13114754098
"MN857169",0.028420919,"BAI/BAINCR/2019-03/can",NA,"MN857169","canine","",2019-05-31,"date_collected",NA,"Pasay City","Metropolitan Manila-Pasay City","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",NA,NA,"vgtk; manual_correction","Ubaldo,F.P.J.R., Cruz,J.L., Gonzales,R.M.C., Legaspi,C.F., Maravilla,J.L.",NA,0.999161918,"Canis lupus familiaris","Dog","Domestic","Luzon","NCR","AL_Asian_SEA4",NA,2019.41095890411
"OR971353",0.028335914,"NCR-2020-2865",NA,"OR971353","Canis lupus familiaris","brain",2020-07-23,"date_collected",NA,NA,NA,"Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",NA,NA,"vgtk; manual_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151,"Canis lupus familiaris","Dog","Domestic","Luzon","NCR","AL_Asian_SEA4","Asian SEA4_A1.1.2",2020.55737704918
"Z-18-251",0.027843384,"Z-18-251",NA,NA,"Canis familiaris",NA,2018-12-07,"date_collected","Rpa Enterprises, Don Jose","Santa Rosa City","Laguna-Santa Rosa City","Laguna","Laguna","Calabarzon","Region IV-A (Calabarzon)",14.27260264,121.0895167,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2018.93150684932
"Z-17-217",0.027397942,"Z-17-217",NA,NA,"Canis familiaris",NA,2017-11-16,"date_collected","Paliko 4","Imus","Cavite-Imus","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.39822975,120.9319992,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2017.87397260274
"Z-17-177",0.027483639,"Z-17-177",NA,NA,"Canis familiaris",NA,2017-09-25,"date_collected","Bgy. Navarro","General Trias","Cavite-General Trias","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.32966619,120.8999068,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2017.73150684932
"OR971480",0.028943933,"R4A-2022-261",NA,"OR971480","Canis lupus familiaris","brain",2022-02-24,"date_collected",NA,NA,NA,"Cavite","Cavite","Region IV-A (Calabarzon)","Region IV-A (Calabarzon)",NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2022.14794520548
"Z-19-123",0.028175988,"Z-19-123",NA,NA,"Canis familiaris",NA,2019-08-11,"date_collected","Anabu 2F","Imus","Cavite-Imus","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.39822975,120.9319992,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2019.60821917808
"Z-15-116",0.027913022,"Z-15-116",NA,NA,"Dog",NA,2015-06-17,"date_collected","Purok 6, Landayan","San Pedro","Laguna-San Pedro","Laguna","Laguna","Calabarzon (IV-A)","Region IV-A (Calabarzon)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2015.45753424658
"Z-16-196",0.027550425,"Z-16-196",NA,NA,"Canis familiaris",NA,2016-11-23,"date_collected","Sampaloc","Dasmariñas","Cavite-Dasmariñas","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.31850325,120.9657797,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2016.89344262295
"Z-16-013",0.027382011,"Z-16-013",NA,NA,"Dog",NA,2016-01-16,"date_collected","PEA 2A, Langgam","San Pedro","Laguna-San Pedro","Laguna","Laguna","Calabarzon (IV-A)","Region IV-A (Calabarzon)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2016.04098360656
"Z-12-118",0.025538672,"Z-12-118",NA,NA,"Dog",NA,2012-05-31,"date_collected","Bacao 2","Gen. Trias","Cavite-Imus","Cavite","Cavite","Calabarzon (IV-A)","Region IV-A (Calabarzon)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2012.41256830601
"Z-15-019",0.026627841,"Z-15-019",NA,NA,"Dog",NA,2015-01-28,"date_collected","Multinational Vill.","Paranaque City","Metropolitan Manila-Quezon City","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",NA,NA,"2018_workshop; manual_correction",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","NCR","AL_Asian_SEA4","Asian SEA4_A1.1.2",2015.07397260274
"Z-13-259",0.025756668,"Z-13-259",NA,NA,"Canis familiaris",NA,2013-12-18,"date_collected","Pound","Cavite  City","Cavite-Kawit","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.48021461,120.8978023,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2013.96164383562
"Z-13-009",0.025573415,"Z-13-009",NA,NA,"Dog",NA,2013-01-19,"date_collected","Paradahan I","Tanza","Cavite-Tanza","Cavite","Cavite","Calabarzon (IV-A)","Region IV-A (Calabarzon)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2013.04931506849
"Z-17-221",0.026408621,"Z-17-221",NA,NA,"Canis familiaris",NA,2017-11-28,"date_collected","Bgy. Nawasa","Noveleta","Cavite-Noveleta","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.43119105,120.8796209,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2017.90684931507
"Z-15-130",0.026732389,"Z-15-130",NA,NA,"Dog",NA,2015-06-20,"date_collected","Pinagtipunan","Gen. Trias","Cavite-Imus","Cavite","Cavite","Calabarzon (IV-A)","Region IV-A (Calabarzon)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2015.46575342466
"Z-16-159",0.026907343,"Z-16-159",NA,NA,"Dog",NA,2016-12-20,"date_collected","Capipisa","Tanza","Cavite-Tanza","Cavite","Cavite","Calabarzon (IV-A)","Region IV-A (Calabarzon)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2016.96721311475
"Z-15-185",0.026971279,"Z-15-185",NA,NA,"Dog",NA,2015-10-18,"date_collected","San Dionisio","Paranaque City","Metropolitan Manila-Quezon City","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",NA,NA,"2018_workshop; manual_correction",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","NCR","AL_Asian_SEA4","Asian SEA4_A1.1.2",2015.79452054795
"Z-16-211",0.026470059,"Z-16-211",NA,NA,"Canis familiaris",NA,2016-12-19,"date_collected","Las Villas De Manila","Binan","Laguna-Bay","Laguna","Laguna","Calabarzon","Region IV-A (Calabarzon)",14.30526494,121.0647852,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2016.96448087432
"Z-14-05",0.025733628,"Z-14-05",NA,NA,"Canis familiaris",NA,2014-01-05,"date_collected","Pasong Camachile","General Trias","Cavite-General Trias","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.32966619,120.8999068,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2014.01095890411
"Z-15-163",0.026033864,"Z-15-163",NA,NA,"Canis familiaris",NA,2015-09-05,"date_collected","Panapaan 8","Bacoor","Cavite-Bacoor","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.41614393,120.9704734,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2015.67671232877
"OR971370",0.027725038,"NCR-2022-2995",NA,"OR971370","Canis lupus familiaris","brain",2022-08-15,"date_collected",NA,NA,NA,"Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",NA,NA,"vgtk; manual_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959,"Canis lupus familiaris","Dog","Domestic","Luzon","NCR","AL_Asian_SEA4","Asian SEA4_A1.1.2",2022.61917808219
"OR971378",0.028419067,"NCR-2022-3487",NA,"OR971378","Canis lupus familiaris","brain",2022-09-16,"date_collected",NA,NA,NA,"Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",NA,NA,"vgtk; manual_correction","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959,"Canis lupus familiaris","Dog","Domestic","Luzon","NCR","AL_Asian_SEA4","Asian SEA4_A1.1.2",2022.70684931507
"Z-20-01",0.027152494,"Z-20-01",NA,NA,"Canis familiaris",NA,2020-01-03,"date_collected","Meadowood Subd.,Panapaan 8","Bacoor","Cavite-Bacoor","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.41614393,120.9704734,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Calabarzon","AL_Asian_SEA4","Asian SEA4_A1.1.2",2020.00546448087
